time,xpos,ypos,zpos,xori,yori,zori,wori1543954220.665585895,-0.109467,0.628134,0.36331,0.0136568,-0.00856621,0.0252228,0.999552
1543954220.777982841,-0.106487,0.623428,0.356749,0.0132693,-0.00897564,0.0256633,0.999542
1543954220.879816623,-0.107732,0.626983,0.361489,0.0133627,-0.00895376,0.0257091,0.99954
1543954220.984069351,-0.107957,0.628278,0.358748,0.0135105,-0.00898516,0.0255349,0.999542
1543954221.109601531,-0.109178,0.625999,0.3585,0.0133346,-0.00883762,0.0252185,0.999554
1543954221.213780936,-0.110273,0.624125,0.358891,0.0133028,-0.00870938,0.0258473,0.999539
1543954221.321432482,-0.108251,0.62447,0.358433,0.0132668,-0.00898875,0.0251954,0.999554
1543954221.458643375,-0.107775,0.627701,0.361551,0.013592,-0.00911437,0.0255243,0.99954
1543954221.578278373,-0.108752,0.623419,0.357957,0.0132231,-0.00901515,0.0255996,0.999544
1543954221.677732692,-0.110408,0.628346,0.357649,0.0135673,-0.00888044,0.0260161,0.99953
1543954221.789475023,-0.108189,0.625884,0.357841,0.0134407,-0.00902795,0.025642,0.99954
1543954221.912416925,-0.109899,0.625654,0.360726,0.0134382,-0.00892947,0.0253536,0.999548
1543954222.014778042,-0.111253,0.626967,0.359216,0.0135845,-0.00883189,0.0256506,0.99954
1543954222.126676942,-0.108193,0.628636,0.364545,0.0137345,-0.00924184,0.0256259,0.999535
1543954222.246789638,-0.108593,0.625435,0.359493,0.0132489,-0.00910241,0.0259617,0.999534
1543954222.350636700,-0.111234,0.625111,0.359525,0.0134018,-0.00883021,0.0256811,0.999541
1543954222.465397955,-0.112535,0.623645,0.36307,0.0133042,-0.0088158,0.0255208,0.999547
1543954222.586675976,-0.111075,0.627167,0.361716,0.0136049,-0.00886496,0.0257243,0.999537
1543954222.693659299,-0.109242,0.626035,0.360321,0.0133327,-0.00907484,0.0259249,0.999534
1543954222.797752708,-0.109329,0.624083,0.359768,0.0132502,-0.00896146,0.0259444,0.999535
1543954222.915322148,-0.110275,0.626367,0.35712,0.0135784,-0.00884706,0.0258953,0.999533
1543954223.020400181,-0.110464,0.625718,0.356598,0.0131782,-0.00884098,0.0257876,0.999541
1543954223.154083112,-0.109256,0.624702,0.359571,0.0134238,-0.00909589,0.0257776,0.999536
1543954223.264370989,-0.109518,0.624993,0.359028,0.0133561,-0.00900171,0.0256317,0.999542
1543954223.367904902,-0.111349,0.623601,0.356804,0.0131909,-0.00874121,0.0260143,0.999536
1543954223.480708194,-0.109321,0.625148,0.35486,0.0133408,-0.008996,0.0255174,0.999545
1543954223.601296104,-0.108447,0.625888,0.357531,0.0133179,-0.00911905,0.025474,0.999545
1543954223.706476565,-0.109754,0.626576,0.359071,0.013478,-0.00903459,0.0257332,0.999537
